Id,Name,Tier
7075,Epic Ancient squad,76
7076,Epic Ancient squad,77
7077,Epic Ancient squad,78
7078,Epic Ancient squad,79
7079,Epic Ancient squad,80
7080,Epic Ancient squad,81
7081,Epic Ancient squad,82
7082,Epic Ancient squad,83
7083,Epic Ancient squad,84
7084,Epic Ancient squad,85
7085,Epic Ancient squad,86
7086,Epic Ancient squad,87
7087,Epic Ancient squad,88
7088,Epic Ancient squad,89
7089,Epic Ancient squad,90
7090,Epic Ancient squad,91
7091,Epic Ancient squad,92
7092,Epic Ancient squad,93
7093,Epic Ancient squad,94
7094,Epic Ancient squad,95
7095,Epic Ancient squad,96
7096,Epic Ancient squad,97
7097,Epic Ancient squad,98
7098,Epic Ancient squad,99
7099,Epic Ancient squad,100
7100,Epic Ancient squad,101
7101,Epic Ancient squad,102
7102,Epic Ancient squad,103
7103,Epic Ancient squad,104
7104,Epic Ancient squad,105
7105,Epic Ancient squad,106
7106,Epic Ancient squad,107
7107,Epic Ancient squad,108
7108,Epic Ancient squad,109
7109,Epic Ancient squad,110
7110,Epic Ancient squad,111
7111,Epic Ancient squad,112
7112,Epic Ancient squad,113
7113,Epic Ancient squad,114
7114,Epic Ancient squad,115
7115,Epic Ancient squad,116
7116,Epic Ancient squad,117
7117,Epic Ancient squad,118
7118,Epic Ancient squad,119
7119,Epic Ancient squad,120
7120,Epic Ancient squad,121
7121,Epic Ancient squad,122
7122,Epic Ancient squad,123
7123,Epic Ancient squad,124
7124,Epic Ancient squad,125
7125,Epic Ancient squad,126
7126,Epic Ancient squad,127
7127,Epic Ancient squad,128
7128,Epic Ancient squad,129
7129,Epic Ancient squad,130
7130,Epic Ancient squad,131
7131,Epic Ancient squad,132
7132,Epic Ancient squad,133
7133,Epic Ancient squad,134
7134,Epic Ancient squad,135
7135,Epic Ancient squad,136
7136,Epic Ancient squad,137
7137,Epic Ancient squad,138
7138,Epic Ancient squad,139
7139,Epic Ancient squad,140
7140,Epic Ancient squad,141
7141,Epic Ancient squad,142
7142,Epic Ancient squad,143
7143,Epic Ancient squad,144
7144,Epic Ancient squad,145
7145,Epic Ancient squad,146
7146,Epic Ancient squad,147
7147,Epic Ancient squad,148
7148,Epic Ancient squad,149
7149,Epic Ancient squad,150
7150,Epic Ancient squad,151
7151,Epic Ancient squad,152
7152,Epic Ancient squad,153
7153,Epic Ancient squad,154
7154,Epic Ancient squad,155
7155,Epic Ancient squad,156
7156,Epic Ancient squad,157
7157,Epic Ancient squad,158
7158,Epic Ancient squad,159
7159,Epic Ancient squad,160
7160,Epic Ancient squad,161
7161,Epic Ancient squad,162
7162,Epic Ancient squad,163
7163,Epic Ancient squad,164
7164,Epic Ancient squad,165
7165,Epic Ancient squad,166
7166,Epic Ancient squad,167
7167,Epic Ancient squad,168
7168,Epic Ancient squad,169
7169,Epic Ancient squad,170
7170,Epic Ancient squad,171
7171,Epic Ancient squad,172
7172,Epic Ancient squad,173
7173,Epic Ancient squad,174
7174,Epic Ancient squad,175
7175,Epic Ancient squad,176
7176,Epic Ancient squad,177
7177,Epic Ancient squad,178
7178,Epic Ancient squad,179
7179,Epic Ancient squad,180
7180,Epic Ancient squad,181
7181,Epic Ancient squad,182
7182,Epic Ancient squad,183
7183,Epic Ancient squad,184
7184,Epic Ancient squad,185
7185,Epic Ancient squad,186
7186,Epic Ancient squad,187
7187,Epic Ancient squad,188
7188,Epic Ancient squad,189
7189,Epic Ancient squad,190
7190,Epic Ancient squad,191
7191,Epic Ancient squad,192
7192,Epic Ancient squad,193
7193,Epic Ancient squad,194
7194,Epic Ancient squad,195
7195,Epic Ancient squad,196
7196,Epic Ancient squad,197
7197,Epic Ancient squad,198
7198,Epic Ancient squad,199
7199,Epic Ancient squad,200
7200,Epic Ancient squad,201
7201,Epic Ancient squad,202
7202,Epic Ancient squad,203
7203,Epic Ancient squad,204
7204,Epic Ancient squad,205
7205,Epic Ancient squad,206
7206,Epic Ancient squad,207
7207,Epic Ancient squad,208
7208,Epic Ancient squad,209
7209,Epic Ancient squad,210
7210,Epic Ancient squad,211
7211,Epic Ancient squad,212
7212,Epic Ancient squad,213
7213,Epic Ancient squad,214
7214,Epic Ancient squad,215
7215,Epic Ancient squad,216
7216,Epic Ancient squad,217
7217,Epic Ancient squad,218
7218,Epic Ancient squad,219
7219,Epic Ancient squad,220
7220,Epic Ancient squad,221
7221,Epic Ancient squad,222
7222,Epic Ancient squad,223
7223,Epic Ancient squad,224
7224,Epic Ancient squad,225
7225,Epic Ancient squad,226
7226,Epic Ancient squad,227
7227,Epic Ancient squad,228
7228,Epic Ancient squad,229
7229,Epic Ancient squad,230
7230,Epic Ancient squad,231
7231,Epic Ancient squad,232
7232,Epic Ancient squad,233
7233,Epic Ancient squad,234
7234,Epic Ancient squad,235
7235,Epic Ancient squad,236
7236,Epic Ancient squad,237
7237,Epic Ancient squad,238
7238,Epic Ancient squad,239
7239,Epic Ancient squad,240
7240,Epic Ancient squad,241
7241,Epic Ancient squad,242
7242,Epic Ancient squad,243
7243,Epic Ancient squad,244
7244,Epic Ancient squad,245
7245,Epic Ancient squad,246
7246,Epic Ancient squad,247
7247,Epic Ancient squad,248
7248,Epic Ancient squad,249
7249,Epic Ancient squad,250
9001,Kingdom Throne,35
9002,Kingdom Throne,35
9003,Kingdom Throne,35
9004,Kingdom Throne,35
9005,Kingdom Throne,35
9006,Kingdom Throne,35
9007,Kingdom Throne,35
9008,Kingdom Throne,35
9009,Kingdom Throne,35
9010,Kingdom Throne,35
9011,Kingdom Throne,35
9012,Kingdom Throne,35
9013,Kingdom Throne,35
9014,Kingdom Throne,35
9015,Kingdom Throne,35
9016,Kingdom Throne,35
9017,Kingdom Throne,35
9018,Kingdom Throne,35
9019,Kingdom Throne,35
9020,Kingdom Throne,35
9021,Kingdom Throne,35
9022,Kingdom Throne,35
9023,Kingdom Throne,35
9024,Kingdom Throne,35
9025,Kingdom Throne,35
9026,Kingdom Throne,35
9027,Kingdom Throne,35
9028,Kingdom Throne,35
9029,Kingdom Throne,35
9030,Kingdom Throne,35
9031,Kingdom Throne,35
9032,Kingdom Throne,35
9033,Kingdom Throne,35
9034,Kingdom Throne,35
9035,Kingdom Throne,35
9036,Kingdom Throne,35
9037,Kingdom Throne,35
9038,Kingdom Throne,35
9039,Kingdom Throne,35
9040,Kingdom Throne,35
9041,Kingdom Throne,35
9042,Kingdom Throne,35
9043,Kingdom Throne,35
9044,Kingdom Throne,35
9045,Kingdom Throne,35
9046,Kingdom Throne,35
9047,Kingdom Throne,35
9048,Kingdom Throne,35
9049,Kingdom Throne,35
9050,Kingdom Throne,35
9051,Kingdom Throne,35
9052,Kingdom Throne,35
9053,Kingdom Throne,35
9054,Kingdom Throne,35
9055,Kingdom Throne,35
9056,Kingdom Throne,35
9057,Kingdom Throne,35
9058,Kingdom Throne,35
9059,Kingdom Throne,35
9060,Kingdom Throne,35
9061,Kingdom Throne,35
9062,Kingdom Throne,35
9063,Kingdom Throne,35
9064,Kingdom Throne,35
9065,Kingdom Throne,35
9066,Kingdom Throne,35
9067,Kingdom Throne,35
9068,Kingdom Throne,35
9069,Kingdom Throne,35
9070,Kingdom Throne,35
9071,Kingdom Throne,35
9072,Kingdom Throne,35
9073,Kingdom Throne,35
9074,Kingdom Throne,35
9075,Kingdom Throne,35
9076,Kingdom Throne,35
9077,Kingdom Throne,35
9078,Kingdom Throne,35
9079,Kingdom Throne,35
9080,Kingdom Throne,35
9081,Kingdom Throne,35
9082,Kingdom Throne,35
9083,Kingdom Throne,35
9084,Kingdom Throne,35
9085,Kingdom Throne,35
9086,Kingdom Throne,35
9087,Kingdom Throne,35
9088,Kingdom Throne,35
9089,Kingdom Throne,35
9090,Kingdom Throne,35
9091,Kingdom Throne,35
9092,Kingdom Throne,35
9093,Kingdom Throne,35
9094,Kingdom Throne,35
9095,Kingdom Throne,35
9096,Kingdom Throne,35
9097,Kingdom Throne,35
9098,Kingdom Throne,35
9100,Village,1
9200,Village,1
9300,Kingdom Throne,35
9301,Kingdom Throne,35
9302,Kingdom Throne,35
9303,Kingdom Throne,35
9304,Kingdom Throne,35
9305,Kingdom Throne,35
9306,Kingdom Throne,35
9307,Kingdom Throne,35
9308,Kingdom Throne,35
9309,Kingdom Throne,35
9310,Kingdom Throne,35
9311,Kingdom Throne,35
9312,Kingdom Throne,35
9313,Kingdom Throne,35
9314,Kingdom Throne,35
9315,Kingdom Throne,35
9316,Kingdom Throne,35
9317,Kingdom Throne,35
9318,Kingdom Throne,35
9319,Kingdom Throne,35
9320,Kingdom Throne,35
9321,Kingdom Throne,35
9322,Kingdom Throne,35
9323,Kingdom Throne,35
9324,Kingdom Throne,35
9325,Kingdom Throne,35
9326,Kingdom Throne,35
9327,Kingdom Throne,35
9328,Kingdom Throne,35
9329,Kingdom Throne,35
9330,Kingdom Throne,35
9331,Kingdom Throne,35
9332,Kingdom Throne,35
9333,Kingdom Throne,35
9334,Kingdom Throne,35
9335,Kingdom Throne,35
9336,Kingdom Throne,35
9337,Kingdom Throne,35
9338,Kingdom Throne,35
9339,Kingdom Throne,35
9340,Kingdom Throne,35
9341,Kingdom Throne,35
9342,Kingdom Throne,35
9343,Kingdom Throne,35
9344,Kingdom Throne,35
9345,Kingdom Throne,35
9346,Kingdom Throne,35
9347,Kingdom Throne,35
9348,Kingdom Throne,35
9349,Kingdom Throne,35
9350,Kingdom Throne,35
9351,Kingdom Throne,35
9352,Kingdom Throne,35
9353,Kingdom Throne,35
9354,Kingdom Throne,35
9355,Kingdom Throne,35
9356,Kingdom Throne,35
9357,Kingdom Throne,35
9358,Kingdom Throne,35
9359,Kingdom Throne,35
9360,Kingdom Throne,35
9361,Kingdom Throne,35
9362,Kingdom Throne,35
9363,Kingdom Throne,35
9364,Kingdom Throne,35
9365,Kingdom Throne,35
9366,Kingdom Throne,35
9367,Kingdom Throne,35
9368,Kingdom Throne,35
9369,Kingdom Throne,35
9370,Kingdom Throne,35
9371,Kingdom Throne,35
9372,Kingdom Throne,35
9373,Kingdom Throne,35
9374,Kingdom Throne,35
9375,Kingdom Throne,35
9376,Kingdom Throne,35
9377,Kingdom Throne,35
9378,Kingdom Throne,35
9379,Kingdom Throne,35
9380,Kingdom Throne,35
9381,Kingdom Throne,35
9382,Kingdom Throne,35
9383,Kingdom Throne,35
9384,Kingdom Throne,35
9385,Kingdom Throne,35
9386,Kingdom Throne,35
9387,Kingdom Throne,35
9388,Kingdom Throne,35
9389,Kingdom Throne,35
9390,Kingdom Throne,35
9391,Kingdom Throne,35
9392,Kingdom Throne,35
9393,Kingdom Throne,35
9394,Kingdom Throne,35
9395,Kingdom Throne,35
9396,Kingdom Throne,35
9397,Kingdom Throne,35
9398,Kingdom Throne,35
9399,Kingdom Throne,35
9400,Kingdom Throne,35
9401,Kingdom Throne,35
9402,Kingdom Throne,35
9403,Kingdom Throne,35
9404,Kingdom Throne,35
9405,Kingdom Throne,35
9406,Kingdom Throne,35
9407,Kingdom Throne,35
9408,Kingdom Throne,35
9409,Kingdom Throne,35
9410,Kingdom Throne,35
9411,Kingdom Throne,35
9412,Kingdom Throne,35
9413,Kingdom Throne,35
9414,Kingdom Throne,35
9415,Kingdom Throne,35
9416,Kingdom Throne,35
9417,Kingdom Throne,35
9418,Kingdom Throne,35
9419,Kingdom Throne,35
9420,Kingdom Throne,35
9421,Kingdom Throne,35
9422,Kingdom Throne,35
9423,Kingdom Throne,35
9424,Kingdom Throne,35
9425,Kingdom Throne,35
9426,Kingdom Throne,35
9427,Kingdom Throne,35
9428,Kingdom Throne,35
9429,Kingdom Throne,35
9430,Kingdom Throne,35
9431,Kingdom Throne,35
9432,Kingdom Throne,35
9433,Kingdom Throne,35
9434,Kingdom Throne,35
9435,Kingdom Throne,35
9436,Kingdom Throne,35
9437,Kingdom Throne,35
9438,Kingdom Throne,35
9439,Kingdom Throne,35
9440,Kingdom Throne,35
9441,Kingdom Throne,35
9442,Kingdom Throne,35
9443,Kingdom Throne,35
9444,Kingdom Throne,35
9445,Kingdom Throne,35
9446,Kingdom Throne,35
9447,Kingdom Throne,35
9448,Kingdom Throne,35
9449,Kingdom Throne,35
9450,Kingdom Throne,35
9451,Kingdom Throne,35
9452,Kingdom Throne,35
9453,Kingdom Throne,35
9454,Kingdom Throne,35
9455,Kingdom Throne,35
9456,Kingdom Throne,35
9457,Kingdom Throne,35
9458,Kingdom Throne,35
9459,Kingdom Throne,35
9460,Kingdom Throne,35
9461,Kingdom Throne,35
9462,Kingdom Throne,35
9463,Kingdom Throne,35
9464,Kingdom Throne,35
9465,Kingdom Throne,35
9466,Kingdom Throne,35
9467,Kingdom Throne,35
9468,Kingdom Throne,35
9469,Kingdom Throne,35
9470,Kingdom Throne,35
9471,Kingdom Throne,35
9472,Kingdom Throne,35
9473,Kingdom Throne,35
9474,Kingdom Throne,35
9475,Kingdom Throne,35
9476,Kingdom Throne,35
9477,Kingdom Throne,35
9478,Kingdom Throne,35
9479,Kingdom Throne,35
9480,Kingdom Throne,35
9481,Kingdom Throne,35
9482,Kingdom Throne,35
9483,Kingdom Throne,35
9484,Kingdom Throne,35
9485,Kingdom Throne,35
9486,Kingdom Throne,35
9487,Kingdom Throne,35
9488,Kingdom Throne,35
9489,Kingdom Throne,35
9490,Kingdom Throne,35
9491,Kingdom Throne,35
9492,Kingdom Throne,35
9493,Kingdom Throne,35
9494,Kingdom Throne,35
9495,Kingdom Throne,35
9496,Kingdom Throne,35
9497,Kingdom Throne,35
9498,Kingdom Throne,35
9499,Kingdom Throne,35
9500,Kingdom Throne,35
9501,Kingdom Throne,35
9502,Kingdom Throne,35
9503,Kingdom Throne,35
9504,Kingdom Throne,35
9505,Kingdom Throne,35
9506,Kingdom Throne,35
9507,Kingdom Throne,35
9508,Kingdom Throne,35
9509,Kingdom Throne,35
9510,Kingdom Throne,35
9511,Kingdom Throne,35
9512,Kingdom Throne,35
9513,Kingdom Throne,35
9514,Kingdom Throne,35
9515,Kingdom Throne,35
9516,Kingdom Throne,35
9517,Kingdom Throne,35
9518,Kingdom Throne,35
9519,Kingdom Throne,35
9520,Kingdom Throne,35
9521,Kingdom Throne,35
9522,Kingdom Throne,35
9523,Kingdom Throne,35
9524,Kingdom Throne,35
9525,Kingdom Throne,35
9526,Kingdom Throne,35
9527,Kingdom Throne,35
9528,Kingdom Throne,35
9529,Kingdom Throne,35
9530,Kingdom Throne,35
9531,Kingdom Throne,35
9532,Kingdom Throne,35
9533,Kingdom Throne,35
9534,Kingdom Throne,35
9535,Kingdom Throne,35
9536,Kingdom Throne,35
9537,Kingdom Throne,35
9538,Kingdom Throne,35
9539,Kingdom Throne,35
9540,Kingdom Throne,35
9541,Kingdom Throne,35
9542,Kingdom Throne,35
9543,Kingdom Throne,35
9544,Kingdom Throne,35
9545,Kingdom Throne,35
9546,Kingdom Throne,35
9547,Kingdom Throne,35
9548,Kingdom Throne,35
9549,Kingdom Throne,35
9550,Kingdom Throne,35
9551,Kingdom Throne,35
10000,Clan Altar,1
10001,Clan Capital,1
10002,Clan Fort,1
10003,Clan University,1
10004,Clan Timber Harvesting,1
10005,Clan Foundry,1
10006,Clan Masons,1
10007,Clan Temple,1
11000,Common Elf squad,7
12001,Test Crypt,5
12002,Test Crypt,10
12003,Test Crypt,15
12004,Test Crypt,20
12005,Test Crypt,25
12011,Test Crypt,5
12012,Test Crypt,10
12013,Test Crypt,15
12014,Test Crypt,20
12015,Test Crypt,25
12016,Test Sawmill,1
12017,Test Sawmill,2
12018,Test Sawmill,3
12019,Test Sawmill,4
12020,Test Sawmill,5
12021,Test Sawmill,6
12022,Test Sawmill,7
12023,Test Sawmill,8
12024,Test Sawmill,9
12025,Test Sawmill,10
12026,Test Sawmill,11
12027,Test Sawmill,12
12028,Test Sawmill,13
12029,Test Sawmill,14
12030,Test Sawmill,15
12031,Test Sawmill,16
12032,Test Sawmill,17
12033,Test Sawmill,18
12034,Test Sawmill,19
12035,Test Sawmill,20
12036,Test Sawmill,21
12037,Test Sawmill,22
12038,Test Sawmill,23
12039,Test Sawmill,24
12040,Test Sawmill,25
12041,Test Gold Mine,5
12042,Test Gold Mine,10
12043,Test Gold Mine,15
12044,Test Gold Mine,20
12045,Test Gold Mine,25
12345,Common Barbarian squad,1
15000,Test Crypt,5
15001,Test Crypt,10
15002,Test Crypt,15
15003,Test Crypt,20
15004,Test Crypt,25
15010,Test Crypt,5
15011,Test Crypt,10
15012,Test Crypt,15
15013,Test Crypt,20
15014,Test Crypt,25
40001,Village,1
40002,Village,2
40003,Village,3
40004,Village,4
40005,Village,5
40006,Village,6
40007,Village,7
40008,Village,8
40009,Village,9
40010,Village,10
40011,Village,11
40012,Village,12
40013,Village,13
40014,Village,14
40015,Village,15
40016,Village,16
40017,Village,17
40018,Village,18
40019,Village,19
40020,Village,20
40021,Village,21
40022,Village,22
40023,Village,23
40024,Village,24
40025,Village,25
40026,Farmer's House,1
40027,Farmer's House,2
40028,Farmer's House,3
40029,Farmer's House,4
40030,Farmer's House,5
40031,Farmer's House,6
40032,Farmer's House,7
40033,Farmer's House,8
40034,Farmer's House,9
40035,Farmer's House,10
40036,Farmer's House,11
40037,Farmer's House,12
40038,Farmer's House,13
40039,Farmer's House,14
40040,Farmer's House,15
40041,Farmer's House,16
40042,Farmer's House,17
40043,Farmer's House,18
40044,Farmer's House,19
40045,Farmer's House,20
40046,Farmer's House,21
40047,Farmer's House,22
40048,Farmer's House,23
40049,Farmer's House,24
40050,Farmer's House,25
40051,Sawmill,1
40052,Sawmill,2
40053,Sawmill,3
40054,Sawmill,4
40055,Sawmill,5
40056,Sawmill,6
40057,Sawmill,7
40058,Sawmill,8
40059,Sawmill,9
40060,Sawmill,10
40061,Sawmill,11
40062,Sawmill,12
40063,Sawmill,13
40064,Sawmill,14
40065,Sawmill,15
40066,Sawmill,16
40067,Sawmill,17
40068,Sawmill,18
40069,Sawmill,19
40070,Sawmill,20
40071,Sawmill,21
40072,Sawmill,22
40073,Sawmill,23
40074,Sawmill,24
40075,Sawmill,25
40076,Mine,1
40077,Mine,2
40078,Mine,3
40079,Mine,4
40080,Mine,5
40081,Mine,6
40082,Mine,7
40083,Mine,8
40084,Mine,9
40085,Mine,10
40086,Mine,11
40087,Mine,12
40088,Mine,13
40089,Mine,14
40090,Mine,15
40091,Mine,16
40092,Mine,17
40093,Mine,18
40094,Mine,19
40095,Mine,20
40096,Mine,21
40097,Mine,22
40098,Mine,23
40099,Mine,24
40100,Mine,25
40101,Quarry,1
40102,Quarry,2
40103,Quarry,3
40104,Quarry,4
40105,Quarry,5
40106,Quarry,6
40107,Quarry,7
40108,Quarry,8
40109,Quarry,9
40110,Quarry,10
40111,Quarry,11
40112,Quarry,12
40113,Quarry,13
40114,Quarry,14
40115,Quarry,15
40116,Quarry,16
40117,Quarry,17
40118,Quarry,18
40119,Quarry,19
40120,Quarry,20
40121,Quarry,21
40122,Quarry,22
40123,Quarry,23
40124,Quarry,24
40125,Quarry,25
40126,Test Gold Mine,5
40127,Test Gold Mine,10
40128,Test Gold Mine,15
40129,Test Gold Mine,20
40130,Test Gold Mine,25
40131,Wellspring Ruins,5
40132,Wellspring Ruins,10
40133,Wellspring Ruins,15
40134,Wellspring Ruins,20
40135,Wellspring Ruins,25
40136,Common Elf squad,1
40137,Common Elf squad,2
40138,Common Elf squad,3
40139,Common Elf squad,4
40140,Common Elf squad,5
40141,Common Elf squad,6
40142,Common Elf squad,7
40143,Common Elf squad,8
40144,Common Elf squad,9
40145,Common Elf squad,10
40146,Common Elf squad,11
40147,Common Elf squad,11
40148,Common Elf squad,12
40149,Common Elf squad,12
40150,Common Elf squad,13
40151,Common Elf squad,13
40152,Common Elf squad,14
40153,Common Elf squad,14
40154,Common Elf squad,15
40155,Common Elf squad,15
40156,Common Elf squad,16
40157,Common Elf squad,16
40158,Common Elf squad,16
40159,Common Elf squad,17
40160,Common Elf squad,17
40161,Common Elf squad,17
40162,Common Elf squad,18
40163,Common Elf squad,18
40164,Common Elf squad,18
40165,Common Elf squad,19
40166,Common Elf squad,19
40167,Common Elf squad,19
40168,Common Elf squad,20
40169,Common Elf squad,20
40170,Common Elf squad,20
40171,Common Elf squad,21
40172,Common Elf squad,21
40173,Common Elf squad,21
40174,Common Elf squad,21
40175,Common Elf squad,21
40176,Common Elf squad,22
40177,Common Elf squad,22
40178,Common Elf squad,22
40179,Common Elf squad,22
40180,Common Elf squad,22
40181,Common Elf squad,23
40182,Common Elf squad,23
40183,Common Elf squad,23
40184,Common Elf squad,23
40185,Common Elf squad,23
40186,Common Elf squad,24
40187,Common Elf squad,24
40188,Common Elf squad,24
40189,Common Elf squad,24
40190,Common Elf squad,24
40191,Common Elf squad,25
40192,Common Elf squad,25
40193,Common Elf squad,25
40194,Common Elf squad,25
40195,Common Elf squad,25
40196,Common Elf squad,26
40197,Common Elf squad,26
40198,Common Elf squad,26
40199,Common Elf squad,26
40200,Common Elf squad,26
40201,Common Elf squad,27
40202,Common Elf squad,27
40203,Common Elf squad,27
40204,Common Elf squad,27
40205,Common Elf squad,27
40206,Common Elf squad,28
40207,Common Elf squad,28
40208,Common Elf squad,28
40209,Common Elf squad,28
40210,Common Elf squad,28
40211,Common Elf squad,29
40212,Common Elf squad,29
40213,Common Elf squad,29
40214,Common Elf squad,29
40215,Common Elf squad,29
40216,Common Elf squad,30
40217,Common Elf squad,30
40218,Common Elf squad,30
40219,Common Elf squad,30
40220,Common Elf squad,30
40221,Common Elf squad,31
40222,Common Elf squad,31
40223,Common Elf squad,31
40224,Common Elf squad,31
40225,Common Elf squad,31
40226,Common Elf squad,32
40227,Common Elf squad,32
40228,Common Elf squad,32
40229,Common Elf squad,32
40230,Common Elf squad,32
40231,Common Elf squad,33
40232,Common Elf squad,33
40233,Common Elf squad,33
40234,Common Elf squad,33
40235,Common Elf squad,33
40236,Common Elf squad,34
40237,Common Elf squad,34
40238,Common Elf squad,34
40239,Common Elf squad,34
40240,Common Elf squad,34
40241,Common Elf squad,35
40242,Common Elf squad,35
40243,Common Elf squad,35
40244,Common Elf squad,35
40245,Common Elf squad,35
40246,Common Elf squad,1
40247,Common Elf squad,2
40248,Common Elf squad,3
40249,Common Elf squad,4
40250,Common Elf squad,5
40251,Common Elf squad,6
40252,Common Elf squad,7
40253,Common Elf squad,8
40254,Common Elf squad,9
40255,Common Elf squad,10
40256,Common Elf squad,11
40257,Common Elf squad,11
40258,Common Elf squad,12
40259,Common Elf squad,12
40260,Common Elf squad,13
40261,Common Elf squad,13
40262,Common Elf squad,14
40263,Common Elf squad,14
40264,Common Elf squad,15
40265,Common Elf squad,15
40266,Common Elf squad,16
40267,Common Elf squad,16
40268,Common Elf squad,16
40269,Common Elf squad,17
40270,Common Elf squad,17
40271,Common Elf squad,17
40272,Common Elf squad,18
40273,Common Elf squad,18
40274,Common Elf squad,18
40275,Common Elf squad,19
40276,Common Elf squad,19
40277,Common Elf squad,19
40278,Common Elf squad,20
40279,Common Elf squad,20
40280,Common Elf squad,20
40281,Common Elf squad,21
40282,Common Elf squad,21
40283,Common Elf squad,21
40284,Common Elf squad,21
40285,Common Elf squad,21
40286,Common Elf squad,22
40287,Common Elf squad,22
40288,Common Elf squad,22
40289,Common Elf squad,22
40290,Common Elf squad,22
40291,Common Elf squad,23
40292,Common Elf squad,23
40293,Common Elf squad,23
40294,Common Elf squad,23
40295,Common Elf squad,23
40296,Common Elf squad,24
40297,Common Elf squad,24
40298,Common Elf squad,24
40299,Common Elf squad,24
40300,Common Elf squad,24
40301,Common Elf squad,25
40302,Common Elf squad,25
40303,Common Elf squad,25
40304,Common Elf squad,25
40305,Common Elf squad,25
40306,Common Elf squad,26
40307,Common Elf squad,26
40308,Common Elf squad,26
40309,Common Elf squad,26
40310,Common Elf squad,26
40311,Common Elf squad,27
40312,Common Elf squad,27
40313,Common Elf squad,27
40314,Common Elf squad,27
40315,Common Elf squad,27
40316,Common Elf squad,28
40317,Common Elf squad,28
40318,Common Elf squad,28
40319,Common Elf squad,28
40320,Common Elf squad,28
40321,Common Elf squad,29
40322,Common Elf squad,29
40323,Common Elf squad,29
40324,Common Elf squad,29
40325,Common Elf squad,29
40326,Common Elf squad,30
40327,Common Elf squad,30
40328,Common Elf squad,30
40329,Common Elf squad,30
40330,Common Elf squad,30
40331,Common Elf squad,31
40332,Common Elf squad,31
40333,Common Elf squad,31
40334,Common Elf squad,31
40335,Common Elf squad,31
40336,Common Elf squad,32
40337,Common Elf squad,32
40338,Common Elf squad,32
40339,Common Elf squad,32
40340,Common Elf squad,32
40341,Common Elf squad,33
40342,Common Elf squad,33
40343,Common Elf squad,33
40344,Common Elf squad,33
40345,Common Elf squad,33
40346,Common Elf squad,34
40347,Common Elf squad,34
40348,Common Elf squad,34
40349,Common Elf squad,34
40350,Common Elf squad,34
40351,Common Elf squad,35
40352,Common Elf squad,35
40353,Common Elf squad,35
40354,Common Elf squad,35
40355,Common Elf squad,35
40356,Wellspring Ruins,1
40357,Wellspring Ruins,2
40358,Wellspring Ruins,3
40359,Wellspring Ruins,4
40360,Wellspring Ruins,5
40361,Wellspring Ruins,6
40362,Wellspring Ruins,7
40363,Wellspring Ruins,8
40364,Wellspring Ruins,9
40365,Wellspring Ruins,10
40366,Wellspring Ruins,11
40367,Wellspring Ruins,12
40368,Wellspring Ruins,13
40369,Wellspring Ruins,14
40370,Wellspring Ruins,15
40371,Common Elf squad,16
40372,Common Elf squad,17
40373,Common Elf squad,18
40374,Common Elf squad,19
40375,Common Elf squad,20
40376,Common Elf squad,21
40377,Common Elf squad,22
40378,Common Elf squad,23
40379,Common Elf squad,24
40380,Common Elf squad,25
40381,Common Elf squad,26
40382,Common Elf squad,27
40383,Common Elf squad,28
40384,Common Elf squad,29
40385,Common Elf squad,30
40386,Common Elf squad,31
40387,Common Elf squad,32
40388,Common Elf squad,33
40389,Common Elf squad,34
40390,Common Elf squad,35
40391,Crypt,5
40392,Crypt,5
40393,Crypt,5
40394,Crypt,5
40395,Crypt,5
40396,Crypt,5
40397,Crypt,5
40398,Crypt,5
40399,Crypt,5
40400,Crypt,5
40401,Crypt,5
40402,Crypt,10
40403,Crypt,10
40404,Crypt,10
40405,Crypt,10
40406,Crypt,10
40407,Crypt,10
40408,Crypt,10
40409,Crypt,10
40410,Crypt,10
40411,Crypt,10
40412,Crypt,10
40413,Crypt,15
40414,Crypt,15
40415,Crypt,15
40416,Crypt,15
40417,Crypt,15
40418,Crypt,15
40419,Crypt,15
40420,Crypt,15
40421,Crypt,15
40422,Crypt,15
40423,Crypt,15
40424,Crypt,20
40425,Crypt,20
40426,Crypt,20
40427,Crypt,20
40428,Crypt,20
40429,Crypt,20
40430,Crypt,20
40431,Crypt,20
40432,Crypt,20
40433,Crypt,20
40434,Crypt,20
40435,Crypt,25
40436,Crypt,25
40437,Crypt,25
40438,Crypt,25
40439,Crypt,25
40440,Crypt,25
40441,Crypt,25
40442,Crypt,25
40443,Crypt,25
40444,Crypt,25
40445,Crypt,25
40446,Village,10
40447,Village,15
40448,Village,20
40449,Village,25
40450,Village,20
40451,Village,25
40452,Crypt,15
40453,Crypt,15
40454,Crypt,15
40455,Crypt,15
40456,Crypt,15
40457,Crypt,15
40458,Crypt,15
40459,Crypt,15
40460,Crypt,15
40461,Crypt,15
40462,Crypt,15
40463,Crypt,15
40464,Crypt,15
40465,Crypt,15
40466,Crypt,20
40467,Crypt,20
40468,Crypt,20
40469,Crypt,20
40470,Crypt,20
40471,Crypt,20
40472,Crypt,20
40473,Crypt,20
40474,Crypt,20
40475,Crypt,20
40476,Crypt,20
40477,Crypt,20
40478,Crypt,20
40479,Crypt,20
40480,Crypt,25
40481,Crypt,25
40482,Crypt,25
40483,Crypt,25
40484,Crypt,25
40485,Crypt,25
